,0,1,2
1525,/empleos/jefe-de-fundo-cultivo-de-palto-1113504753.html?indiceAviso=3,"Jefe de Fundo - Cultivo de Palto, en Confidencial - agosto 2019 - bumeran.com.pe","  Empresa líder del rubro agrícola desea incorporar al mejor talento para cubrir la posición de:Jefe de Fundo - Cultivo de PaltoPerfil buscado:·          Ingeniero Agrónomo·          Experiencia mínima de 3 años en manejo de cultivo palto·          Experiencia en el manejo y programación de riego por goteo  y fertilización.·          Experiencia labores culturales de palta·          Manejo integrado de plagas en cultivo palta·          Conocimiento e implementación de certificaciones sobre buenas prácticas agrícolas (GlobalGap, TESCO, entre otros).·          Disponibilidad para laborar en el Olmos - LambayequeSus principales funciones serán:·          Participar en la elaboración del presupuesto Anual del Cultivo y elabora las solicitudes de compra respectiva.·          Programar el requerimiento Semanal y Mensual del Personal, maquinaria, equipos y demás insumos.·          Elaborar conjuntamente con los supervisores de sanidad y Fertirriego, el plan sanitario y nutricional para el cultivo.·          Dirigir al personal en la ejecución de las labores agrícolas programadas y supervisar el cumplimiento de las metas en el cultivo.·          Programar las actividades en el cultivo de forma diaria.·          Reportar los avances diarios de la producción.·          Coordinar con el supervisor de labores la revisión del equipo de trabajo asignado al personal antes y después de realizar las tareas.·          Presenta informe a su superior sobre el resultado del trabajo efectuado.·          Liderar las reuniones de coordinación y programación con los supervisores de su etapa.·          Coordinar con el supervisor de riego el cumplimiento de los programas de riego y fertilización establecidos.·          Coordinar con el supervisor de sanidad que las actividades sanitarias programadas sean ejecutadas según programa.·          Coordinar con el supervisor de labores la ejecución de todas las actividades de campo programadas.·          Participar en la reunión de programación con el jefe de cultivo.Qué Ofrecemos:·          Atractiva remuneración·          Ingreso a planilla con todo los beneficios de ley·          Ofrecemos pertenecer a una empresa líder en el mercado·          Grato ambiente laboral y línea de carrera      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1526,/empleos/jefe-de-fundo-cultivo-de-palto-1113504753.html?indiceAviso=3,"Jefe de Fundo - Cultivo de Palto, en Confidencial - agosto 2019 - bumeran.com.pe","  Empresa líder del rubro agrícola desea incorporar al mejor talento para cubrir la posición de:Jefe de Fundo - Cultivo de PaltoPerfil buscado:·          Ingeniero Agrónomo·          Experiencia mínima de 3 años en manejo de cultivo palto·          Experiencia en el manejo y programación de riego por goteo  y fertilización.·          Experiencia labores culturales de palta·          Manejo integrado de plagas en cultivo palta·          Conocimiento e implementación de certificaciones sobre buenas prácticas agrícolas (GlobalGap, TESCO, entre otros).·          Disponibilidad para laborar en el Olmos - LambayequeSus principales funciones serán:·          Participar en la elaboración del presupuesto Anual del Cultivo y elabora las solicitudes de compra respectiva.·          Programar el requerimiento Semanal y Mensual del Personal, maquinaria, equipos y demás insumos.·          Elaborar conjuntamente con los supervisores de sanidad y Fertirriego, el plan sanitario y nutricional para el cultivo.·          Dirigir al personal en la ejecución de las labores agrícolas programadas y supervisar el cumplimiento de las metas en el cultivo.·          Programar las actividades en el cultivo de forma diaria.·          Reportar los avances diarios de la producción.·          Coordinar con el supervisor de labores la revisión del equipo de trabajo asignado al personal antes y después de realizar las tareas.·          Presenta informe a su superior sobre el resultado del trabajo efectuado.·          Liderar las reuniones de coordinación y programación con los supervisores de su etapa.·          Coordinar con el supervisor de riego el cumplimiento de los programas de riego y fertilización establecidos.·          Coordinar con el supervisor de sanidad que las actividades sanitarias programadas sean ejecutadas según programa.·          Coordinar con el supervisor de labores la ejecución de todas las actividades de campo programadas.·          Participar en la reunión de programación con el jefe de cultivo.Qué Ofrecemos:·          Atractiva remuneración·          Ingreso a planilla con todo los beneficios de ley·          Ofrecemos pertenecer a una empresa líder en el mercado·          Grato ambiente laboral y línea de carrera      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1527,/empleos/supervisor-de-seguridad-y-salud-ocupacional-1113501135.html?indiceAviso=4,"Supervisor de Seguridad y Salud Ocupacional, en Confidencial - agosto 2019 - bumeran.com.pe"," Importante empresa del sector de consumo masivo, se encuentra en la búsqueda de un Supervisor de Seguridad y Salud Ocupacional, que cumpla con el siguiente perfil:.Supervisar los trabajos realizados dentro de planta, con el fin de reducir incidentes y/o accidentes de trabajo. Firmar los permisos de trabajo para validar las condiciones de seguridad. Monitorea y ejecuta el Plan anual de Seguridad y Salud Ocupacional para prevenir incidentes y/o accidentes de trabajo. Asegurar el cumplimiento de los requisitos legales aplicables en materia de seguridad y salud ocupacional con el fin de estar preparados para las auditorías. Interpretar los requisitos legales aplicables, y así asegurar su correcta aplicación. Asegurar y monitorear el programa de gestión de seguridad basada en comportamiento, con el fin de reducir las prácticas y hábitos inseguros. Planear la conformación de las brigadas de emergencia y así asegurar su actuación en caso de una emergencia. Administrar y brindar soporte a los usuarios finales con respecto a proyectos y modificaciones en el módulo SAP a su cargo.. Requisitos:Profesional de las carreras Ingeniería Industrial, Ingeniería de Seguridad e Higiene, Ingeniería Química y Medio Ambiente Capacitación y entrenamiento, conocimiento en temas legales ambientales, conocimientos en OHSAS 18001, ISO 45000, Gestión de Seguridad, Investigación de accidentes IPER, conocimientos básicos de respuesta ante emergencias. Experiencia mínima de 2 años en seguridad y salud ocupacional. Manejo de Microsoft Office a nivel Intermedio. Disponibilidad para trabajar por turnos en horarios rotativos.. Beneficios:Ingreso a planilla desde el primer día Alimentación cubierta al 100% EPS Bono vacacional de 1 sueldo Dotación de bebidas Bono anual por desempeño Seguro de vida ley Utilidades     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1528,/empleos/supervisor-de-seguridad-y-salud-ocupacional-1113501135.html?indiceAviso=4,"Supervisor de Seguridad y Salud Ocupacional, en Confidencial - agosto 2019 - bumeran.com.pe"," Importante empresa del sector de consumo masivo, se encuentra en la búsqueda de un Supervisor de Seguridad y Salud Ocupacional, que cumpla con el siguiente perfil:.Supervisar los trabajos realizados dentro de planta, con el fin de reducir incidentes y/o accidentes de trabajo. Firmar los permisos de trabajo para validar las condiciones de seguridad. Monitorea y ejecuta el Plan anual de Seguridad y Salud Ocupacional para prevenir incidentes y/o accidentes de trabajo. Asegurar el cumplimiento de los requisitos legales aplicables en materia de seguridad y salud ocupacional con el fin de estar preparados para las auditorías. Interpretar los requisitos legales aplicables, y así asegurar su correcta aplicación. Asegurar y monitorear el programa de gestión de seguridad basada en comportamiento, con el fin de reducir las prácticas y hábitos inseguros. Planear la conformación de las brigadas de emergencia y así asegurar su actuación en caso de una emergencia. Administrar y brindar soporte a los usuarios finales con respecto a proyectos y modificaciones en el módulo SAP a su cargo.. Requisitos:Profesional de las carreras Ingeniería Industrial, Ingeniería de Seguridad e Higiene, Ingeniería Química y Medio Ambiente Capacitación y entrenamiento, conocimiento en temas legales ambientales, conocimientos en OHSAS 18001, ISO 45000, Gestión de Seguridad, Investigación de accidentes IPER, conocimientos básicos de respuesta ante emergencias. Experiencia mínima de 2 años en seguridad y salud ocupacional. Manejo de Microsoft Office a nivel Intermedio. Disponibilidad para trabajar por turnos en horarios rotativos.. Beneficios:Ingreso a planilla desde el primer día Alimentación cubierta al 100% EPS Bono vacacional de 1 sueldo Dotación de bebidas Bono anual por desempeño Seguro de vida ley Utilidades     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1529,/empleos/desarrollador-mean-stack-velogig-sac-1113491425.html?indiceAviso=5,"Desarrollador MEAN Stack, en VELOGIG SAC - agosto 2019 - bumeran.com.pe"," Si eres un desarrollador Mean Stack y quieres trabajar en productos que estan cambiando el ecosistema digital, entonces en Velogig te estamos buscando. Vas a trabajar en una plataforma robusta basada en las últimas tecnologías utilizadas en el mercado y además de tener una obsesión por la calidad y las buenas prácticas, también vas a obsesionarte con ofrecer experiencias increíbles a través del producto. Creemos en un desarrollo ágil, sin procesos burocráticos y lentos. Vas a trabajar codo a codo con diseñadores, data scientists, marketeros, etc. Personas extremadamente talentosas y proactiva, que quieren lo mismo que tu.Nosotros somos líderes en usar las ciencias de datos para optimizar inversiones en marketing. Utilizamos nuestra propia metodología llamada, Marketing Científico para optimizar las estrategias de marketing.¿Qué buscamos?Buscamos alguien con experiencia mínima de 3 años programando en Node JSExperiencia diseñando arquitectura de software.Uso de Base de Datos MySQL, y/o Mongo DB desde Node.JS.Definición de tablas y arquitectura de base de datos.Conocimientos para integración con otros servicios.Desarrollo en HTML5.Experiencia con la nube AWS / Azure / Google Cloud.Experiencia con trabajos bajo el esquema de Continius DeploymentUso de GIT.Qué te ofrecemos:Nos preocupamos por tu crecimiento y realizamos capacitaciones constantes y programas de mentoría.Tambien te vamos a dar una cuenta de Lynda.com y otras plataformas de cursos virtuales.Estamos en expansión constante y hay muchas oportunidades para hacer linea de carrera.Brindamos sueldo mayor al mercado.Horarios flexibles de trabajo.Programa de beneficios Velogig.Tipo de puesto: Tiempo completoSalario: S/.3.000,00 a S/.4.500,00 /mes ( Conversable)      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1530,/empleos/desarrollador-mean-stack-velogig-sac-1113491425.html?indiceAviso=5,"Desarrollador MEAN Stack, en VELOGIG SAC - agosto 2019 - bumeran.com.pe"," Si eres un desarrollador Mean Stack y quieres trabajar en productos que estan cambiando el ecosistema digital, entonces en Velogig te estamos buscando. Vas a trabajar en una plataforma robusta basada en las últimas tecnologías utilizadas en el mercado y además de tener una obsesión por la calidad y las buenas prácticas, también vas a obsesionarte con ofrecer experiencias increíbles a través del producto. Creemos en un desarrollo ágil, sin procesos burocráticos y lentos. Vas a trabajar codo a codo con diseñadores, data scientists, marketeros, etc. Personas extremadamente talentosas y proactiva, que quieren lo mismo que tu.Nosotros somos líderes en usar las ciencias de datos para optimizar inversiones en marketing. Utilizamos nuestra propia metodología llamada, Marketing Científico para optimizar las estrategias de marketing.¿Qué buscamos?Buscamos alguien con experiencia mínima de 3 años programando en Node JSExperiencia diseñando arquitectura de software.Uso de Base de Datos MySQL, y/o Mongo DB desde Node.JS.Definición de tablas y arquitectura de base de datos.Conocimientos para integración con otros servicios.Desarrollo en HTML5.Experiencia con la nube AWS / Azure / Google Cloud.Experiencia con trabajos bajo el esquema de Continius DeploymentUso de GIT.Qué te ofrecemos:Nos preocupamos por tu crecimiento y realizamos capacitaciones constantes y programas de mentoría.Tambien te vamos a dar una cuenta de Lynda.com y otras plataformas de cursos virtuales.Estamos en expansión constante y hay muchas oportunidades para hacer linea de carrera.Brindamos sueldo mayor al mercado.Horarios flexibles de trabajo.Programa de beneficios Velogig.Tipo de puesto: Tiempo completoSalario: S/.3.000,00 a S/.4.500,00 /mes ( Conversable)      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1531,/empleos/desarrollador-mean-stack-velogig-sac-1113491425.html?indiceAviso=5,"Desarrollador MEAN Stack, en VELOGIG SAC - agosto 2019 - bumeran.com.pe"," Si eres un desarrollador Mean Stack y quieres trabajar en productos que estan cambiando el ecosistema digital, entonces en Velogig te estamos buscando. Vas a trabajar en una plataforma robusta basada en las últimas tecnologías utilizadas en el mercado y además de tener una obsesión por la calidad y las buenas prácticas, también vas a obsesionarte con ofrecer experiencias increíbles a través del producto. Creemos en un desarrollo ágil, sin procesos burocráticos y lentos. Vas a trabajar codo a codo con diseñadores, data scientists, marketeros, etc. Personas extremadamente talentosas y proactiva, que quieren lo mismo que tu.Nosotros somos líderes en usar las ciencias de datos para optimizar inversiones en marketing. Utilizamos nuestra propia metodología llamada, Marketing Científico para optimizar las estrategias de marketing.¿Qué buscamos?Buscamos alguien con experiencia mínima de 3 años programando en Node JSExperiencia diseñando arquitectura de software.Uso de Base de Datos MySQL, y/o Mongo DB desde Node.JS.Definición de tablas y arquitectura de base de datos.Conocimientos para integración con otros servicios.Desarrollo en HTML5.Experiencia con la nube AWS / Azure / Google Cloud.Experiencia con trabajos bajo el esquema de Continius DeploymentUso de GIT.Qué te ofrecemos:Nos preocupamos por tu crecimiento y realizamos capacitaciones constantes y programas de mentoría.Tambien te vamos a dar una cuenta de Lynda.com y otras plataformas de cursos virtuales.Estamos en expansión constante y hay muchas oportunidades para hacer linea de carrera.Brindamos sueldo mayor al mercado.Horarios flexibles de trabajo.Programa de beneficios Velogig.Tipo de puesto: Tiempo completoSalario: S/.3.000,00 a S/.4.500,00 /mes ( Conversable)      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1532,/empleos/trainee-de-banca-tata-consultancy-services-sucursal-peru-1113580711.html?indiceAviso=6,"Trainee de Banca, en TATA CONSULTANCY SERVICES SUCURSAL PERU - septiembre 2019 - bumeran.com.pe"," Tata Consultancy Services es una empresa de servicios de TI, consultoría y soluciones de negocios que se asocia con varias grandes empresas globales para acompañarlos en su trayectoria de transformación.TCS ofrece una cartera integrada enfocada en consultoría y basada en Cognitive  de servicios TI, Servicios de Tecnología y Negocios, e ingeniería. Todo esto se ofrece por medio de su único modelo de entrega Ágil de ubicación independiente (Location Independent Agile), reconocido como el parámetro de excelencia en desarrollo de aplicaciones. Como parte del Grupo Tata, el conglomerado industrial más grande de la India, TCS posee más de 390,000 de los consultores mejor capacitados del mundo en 46 países.La empresa generó una facturación consolidada de $17.6 mil millones de dólares en el año fiscal que finalizó el 31 de marzo de 2017, y cotiza en la BSE (anteriormente la Bolsa de Valores de Bombay) y la NSE (Bolsa Nacional de Valores) de la India.TATA Consultancy Services (TCS) es un empleador que trabaja en base a méritos y no solicita dinero a postulantes ni utiliza agencia alguna para hacer ofertas en representación de TCS.Puesto: Trainee de BancaREQUISITOS:Estudiantes y/o Egresados, técnicos y/o universitarios de la carrera de Administración, Contabilidad, Economía o carreras afines.Disponibilidad de horario (lunes a viernes de 09:00 am a 07:00 pm)EXPERIENCIA:Experiencia mínima de 3 meses como Gestor o Asistente Comercial y/o Practicante Pre o Profesional en áreas similares en el sistema financiero.Conocimiento de matemática financiera, análisis de estados financieros y/o productos bancarios.Manejo de MS Office a nivel intermedio.BENEFICIOS:Todos los beneficios de leyBeneficios corporativosCapacitacionesEstabilidad laboralLínea de carrera     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1533,/empleos/gerente-de-sucursal-adecco-peru-s.a-1113580588.html?indiceAviso=7,"Gerente de sucursal , en ADECCO PERÚ S.A - septiembre 2019 - bumeran.com.pe"," Importante empresa se encuentra en búsqueda del mejor profesional para ocupar la vacante de: GERENTE DE SUCURSAL TACNARequisitos:  ·         Bachiller o Titulado de las carreras de Ingeniería Industrial, Administración, Contabilidad o afines.·         Deseable Maestría en Administración, Finanzas·         Contar con 3 años de experiencia como Administrador, Jefe de Sucursal, Encargado de Sucursal o puestos afines. De preferencia en empresas de servicios. ·         Residir o contar con disponibilidad para residir en Tacna·         MS Office avanzado  Objetivo del puesto:Administrar eficiente el capital de trabajo con criterios de riesgo y rentabilidad, además de orientar la estrategia comercial y administrativa para garantizar la disponibilidad de fuentes de financiación y proporcionar el debido registro de las operaciones como herramientas de control de gestión de la organización Funciones: ·         Formula, propone y ejecuta los planes estratégicos u operativos correspondientes a su área.·         Se encarga de la custodia y correcta utilización de los fondos de la sucursal.·         Control y seguimiento riguroso de los flujos de efectivo dentro de la sucursal.·         Velar por correcto uso, cuidado y mantenimiento de los activos de la sucursal (Equipos de computación, mobiliario oficina, sistemas de seguridad, etc.), con la finalidad de mantener en buen estado los activos.·         Gestionar, delegar y monitorear el desarrollo de las labores del personal a cargo, de modo de garantizar el correcto funcionamiento de las operaciones de venta, post venta y mantenimiento.·         Fomentar y monitorear el crecimiento y desarrollo del personal del personal bajo su cargo, cumpliendo con las prácticas elaboradas por la dirección de RRHH y Marketing para cubrir las metas y poder evaluar el desempeño, capacitar al personal, cumplir con la imagen corporativa.·         Realizar el seguimiento a las políticas y procedimientos definidos para el Control de la Calidad y Servicio al Cliente, con el fin de asegurar el correcto cumplimiento de estas según lo establecido por la compañía.     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1534,/empleos/asistente-de-producto-repuesto-italika-1113580090.html?indiceAviso=8,"Asistente de producto repuesto, en Italika - septiembre 2019 - bumeran.com.pe"," En ITALIKA nos encontramos en la búsqueda del mejor talento para la posición de ASISTENTE DE PRODUCTO RESPUESTO Por ello invitamos a todos los interesados a participar del proceso: REQUISITOS: Egresado de las carreras de Ingeniería Industrial (deseable), Marketing, AdministraciónDeseable conocimiento y manejo de SAPExperiencia mínima de 06 meses como practicante o como asistente en puestos similares.Indispensable excel intermedio. FUNCIONES: 1. Desarrollar la base de datos del mercado mediante investigación cualitativa y cuantitativa para identificar oportunidades de venta.2. Colaborar con el desarrollo de nuevos productos, mediante la identificación de oportunidades que proporcionan las bases de datos de la competencia para poder aprovechar la tendencia de los productos con mayor participación en el mercado peruano.3. Elaborar presentaciones de promociones, a través de generación de plantilla para luego ser presentadas al distribuidor final.4. Realizar levantamiento de información de la competencia utilizando base de datos proporcionados por DataSur, permitiendo tener un panorama general de importaciones de las competencias con mayor participación en el mercado.5. Elaborar formatos de salida de inventario de merchandising mediante una plantilla de movimientos de inventario que permite tener un control de materiales de manera eficiente.  “Se informa al postulante que afirma su consentimiento y autorización del uso de sus datos personales expuestos en su CV, dentro del marco de la Ley de Protección de Datos Personales N° 29733, para fines únicamente de postulación con la organización, este registro se deriva al área de RRHH y se conservará durante un plazo máximo de 6 meses, posterior al proceso de Selección       El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1535,/empleos/convocatoria-23-y-24-de-09-ventas-part-time-marathon-nike-salaverry--superdeporte-plus-peru-sac-1113579998.html?indiceAviso=9,"Convocatoria 23 y 24 de 09 Ventas Part time - Marathon/Nike (Salaverry ), en Superdeporte Plus Perú SAC - septiembre 2019 - bumeran.com.pe"," ¡GRAN OPORTINIDAD LABORAL! Marathon es proactividad, velocidad, competitividad, atención al detalle, trabajo en equipo, disciplina, espíritu deportivo y superación permanente por alcanzar los más altos niveles de calidad en el crecimiento personal, profesional y empresarial. Nos encontramos en la búsqueda de un asesor de ventas para nuestras tiendas de:Salaverry (Part time) Funciones:Lograr la cuota personal asignada, siguiendo el proceso de venta establecida por la empresa y sugerir estrategias que permitan lograr el pronóstico de ventas.Orientación al cliente en los diversos tipos de deportes y la tecnología que se utiliza en cada uno de ellos.Recepcionar y atender las solicitudes de cambio y/o reclamos ante los clientes.Apoyo en tareas adicionales (limpieza, orden, reposición, empiochado, vaporizado, caja, etc.) Requisitos:PART TIME: Disponibilidad para laborar medio completo (24 horas semanales) (Disp completa de Jueves a Domingo) Contar con 7 meses de experiencia en el puesto en mención) y en el rubro retail (preferible).Comunicación fluida, vacación de servicio y buen manejo de relaciones interpersonales.Conocimiento y práctica de deportes (Indispensable) Beneficios:Todos los beneficios de ley.Descuentos corporativos en nuestras tiendas y diferentes marcas.Línea de carrera.Buen clima laboral.Ingreso a panilla directa Marathon y/o Nike. Los interesados que cumplan con los requisitos pueden acercarse :Día: Lunes 23.09Hora: 9:30 amDirección: Av Salaverry 655 Jesus Maria Centro de Empleo Salaverry Día: Martes 24.09Hora: 9:30 amDirección: Av Saenz Peña 150 Callao Centro de Empleo Callao Preguntar por: Grupo MarathonLlevar CV impreso y copia de DNI (obligatorio)*Por favor antes de postular verificar que su número de celular y correo electrónico este actualizado, ya que el contacto lo hacemos a través de estos medios.     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1536,/empleos/dermatologoa-campana-ayacucho-red-medica-1113579036.html?indiceAviso=10,"DERMATOLOGO(A) – CAMPAÑA AYACUCHO, en RED MEDICA - septiembre 2019 - bumeran.com.pe"," RED MEDICA, somos una empresa con más de 15 años brindando los servicios Pre Hospitalarios, asistencial / Ocupacional y complementaria al SGSST. Centrados en la salud, y bienestar de nuestros socios estratégicos; con alto nivel de vocación de servicio y excelencia médica, Actualmente nos encontramos en la búsqueda de un nuevo talento calificado para la posición de:  DERMATOLOGO(A) – CAMPAÑA AYACUCHO REQUISITOS:·         Médico Cirujano titulado, habilitado (CMP)·         Especialista en Dermatología con RNE vigente·         01 año de experiencia en la especialidad.·         Acreditar la vacunación de la fiebre amarilla o predisposición para la misma FUNCIONES:·         Atención de pacientes en la comunidad de Chiquintirca y Arwimayo – AYACUCHO·         Registrar en los formatos establecidos las atenciones médicas realizadas·         Realizar informe detallado y estadístico sobre la atención respectiva – hallazgos; planes de acción o mejora·         Elaborar e impartir charlas medicas de prevención a la población de la comunidad.·         Buenas Prácticas preventivas en la salud CONDICIÓN ORGANIZACIONAL:·         Disposición de trabajar en dos tramos de la campaña o    Del 19.10.2019 al 04.11.2019 - Diecisiete (17) días – Chiquintirca y Arwimayoo    Del 27.10.2019 al 04.11.2019 – Ocho (08) días - Arwimayo·         Llevar sus equipos de trabajo portátiles ·         RED MEDICA cubre al 100% por gastos de viaje, traslados, estadía y alimentación en dicha zona CONDICION SALARIAL·         Del 19.10.2019 al 04.11.2019 – S/. 7,650.00·         Del 27.10.2019 al 04.11.2019 – S/. 3,600.00   ¡FORMA PARTE DEL MEJOR EQUIPO DE TRABAJO! ** RED MEDICA es una empresa incluyente, que respeta la diversidad y no hace ningún tipo de discriminación**     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1537,/empleos/medico-pediatra-campana-ayacucho-red-medica-1113579026.html?indiceAviso=11,"MEDICO PEDIATRA – CAMPAÑA AYACUCHO, en RED MEDICA - septiembre 2019 - bumeran.com.pe"," RED MEDICA, somos una empresa con más de 15 años brindando los servicios Pre Hospitalarios, asistencial / Ocupacional y complementaria al SGSST. Centrados en la salud, y bienestar de nuestros socios estratégicos; con alto nivel de vocación de servicio y excelencia médica, Actualmente nos encontramos en la búsqueda de un nuevo talento calificado para la posición de:  MEDICO PEDIATRA – CAMPAÑA AYACUCHO NRO. DE VACANTES03 posiciones para La Campaña De Chiquintirca y Arwimayo – AYACUCHO01 posición para la Campaña de Arwimayo - AYACUCHO REQUISITOS:·         Médico Cirujano titulado, habilitado (CMP)·         Especialista en Pediatría con RNE vigente·         01 año de experiencia en la especialidad.·         Acreditar la vacunación de la fiebre amarilla o predisposición para la misma FUNCIONES:·         Atención de pacientes en la comunidad de Chiquintirca y Arwimayo – AYACUCHO·         Registrar en los formatos establecidos las atenciones médicas realizadas·         Realizar informe detallado y estadístico sobre la atención respectiva – hallazgos; planes de acción o mejora·         Elaborar e impartir charlas medicas de prevención a la población de la comunidad.·         Buenas Prácticas preventivas en la salud CONDICIÓN ORGANIZACIONAL:·         Disposición de trabajar en dos tramos de la campaña o    Del 19.10.2019 al 04.11.2019 - Diecisiete (17) días – Chiquintirca y Arwimayoo    Del 27.10.2019 al 04.11.2019 – Ocho (08) días - Arwimayo·         Llevar sus equipos de trabajo portátiles ·         RED MEDICA cubre al 100% por gastos de viaje, traslados, estadía y alimentación en dicha zona CONDICION SALARIAL·         Del 19.10.2019 al 04.11.2019 – S/. 7,650.00·         Del 27.10.2019 al 04.11.2019 – S/. 3,600.00   ¡FORMA PARTE DEL MEJOR EQUIPO DE TRABAJO! ** RED MEDICA es una empresa incluyente, que respeta la diversidad y no hace ningún tipo de discriminación**     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
1538,/empleos/medico-internista-campana-ayacucho-red-medica-1113579023.html?indiceAviso=12,"MEDICO INTERNISTA – CAMPAÑA AYACUCHO, en RED MEDICA - septiembre 2019 - bumeran.com.pe"," RED MEDICA, somos una empresa con más de 15 años brindando los servicios Pre Hospitalarios, asistencial / Ocupacional y complementaria al SGSST. Centrados en la salud, y bienestar de nuestros socios estratégicos; con alto nivel de vocación de servicio y excelencia médica, Actualmente nos encontramos en la búsqueda de un nuevo talento calificado para la posición de: MEDICO INTERNISTA – CAMPAÑA AYACUCHONRO. DE VACANTES03 posiciones para La Campaña De Chiquintirca y Arwimayo – AYACUCHO01 posición para la Campaña de Arwimayo - AYACUCHO REQUISITOS:·         Médico Cirujano titulado, habilitado (CMP)·         Especialista en Medicina Internista con RNE vigente·         01 año de experiencia en la especialidad.·         Acreditar la vacunación de la fiebre amarilla o predisposición para la misma FUNCIONES:·         Atención de pacientes en la comunidad de Chiquintirca y Arwimayo – AYACUCHO·         Registrar en los formatos establecidos las atenciones médicas realizadas·         Realizar informe detallado y estadístico sobre la atención respectiva – hallazgos; planes de acción o mejora·         Elaborar e impartir charlas medicas de prevención a la población de la comunidad.·         Buenas Prácticas preventivas en la salud CONDICIÓN ORGANIZACIONAL:·         Disposición de trabajar en dos tramos de la campaña o    Del 19.10.2019 al 04.11.2019 - Diecisiete (17) días – Chiquintirca y Arwimayoo    Del 27.10.2019 al 04.11.2019 – Ocho (08) días - Arwimayo·         Llevar sus equipos de trabajo portátiles ·         RED MEDICA cubre al 100% por gastos de viaje, traslados, estadía y alimentación en dicha zona CONDICION SALARIAL·         Del 19.10.2019 al 04.11.2019 – S/. 7,650.00·         Del 27.10.2019 al 04.11.2019 – S/. 3,600.00   ¡FORMA PARTE DEL MEJOR EQUIPO DE TRABAJO! ** RED MEDICA es una empresa incluyente, que respeta la diversidad y no hace ningún tipo de discriminación**     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
